R0,sigma,gamma,omega,rho,i0,peak_count,ridge_max_abs_dLL,lam_rel_min,cos_vmin_ridge,n_sloppy,drs,drs_control,a_hi,a_lo
1.1575370891900556,5.722305116147916,1.5330654573561207,0.006513968950799737,0.3138711271427766,2.149850644007803e-06,2.5553005927329604,0.001451752429627362,1.1003864497006573e-19,0.023278383083810597,4,0.007116040091874596,0.030502221361136617,1,2
1.1690767618506792,4.232490765669619,2.2722590797206026,0.005288132512555754,0.3697069928495832,2.1042297388516533e-06,4.912288879336087,0.000785153428541463,1.061405862472392e-19,0.01853817258778375,4,0.007134640021951543,0.02487628411710157,1,2
1.1787400858578192,2.0455145134404793,1.307936021448948,0.022678657371355278,0.17029405197702885,2.812454380413916e-05,9.260822411874853,0.01332885442802656,5.268461257155478e-17,0.09538556475090945,3,0.006749324452921251,0.06679802936431087,1,2
1.218323426886194,2.9683209447717487,1.26684818288169,0.0382352527778394,0.5181864186222851,3.7915395774879366e-06,5.671312396589089,0.0009392442022146952,3.14619385024505e-18,0.13351684031374145,4,0.006478304170926189,0.06367358458582816,1,2
1.2912476508210438,2.9651130849486855,1.9818271103090879,0.005433822360501631,0.059121961757305226,4.857890728554621e-06,2.5101331827921967,0.002326892132639813,2.9591679228013315e-19,0.014422945861064494,4,0.006996493708912084,0.09404313912110786,1,2
1.227382935190575,5.766202611955865,1.9733072995374,0.01555503830488199,0.2587152172916726,1.5002424052243431e-05,39.3670096241396,0.0009699780622298704,3.981463280475081e-17,0.3022692931761406,4,0.007638225937231036,0.08716571618767488,1,2
1.4152280462865117,6.392261303562282,1.1470586290614118,0.01838323251788384,0.07144363981101191,5.660648359045704e-06,4.3810496487954165,0.013933119365997726,2.3498391052637297e-18,0.03281007763202893,4,0.00657007798641523,0.18382597519842328,1,2
1.4171960401659298,6.134885683447981,2.0050594696705497,0.005382038484736384,0.12213518000826322,1.8924685342238838e-06,11.87532796521149,0.009753723375634848,3.5729004659089196e-19,0.03126548975289373,4,0.007215520256195258,0.025717490480097034,1,2
1.499522801681568,2.3954336698884933,1.2508997090465377,0.010509245806401927,0.05816715092924452,3.011326640630883e-05,15.473911779323867,0.04097052841590276,1.5014221003536678e-17,0.02226468452923768,4,0.006094922455143091,0.8663385169550794,1,2
1.3618515214743898,2.443114988820074,1.5786323349909386,0.005888651809336364,0.22820645917758894,2.4750779187021695e-06,4.083832424611397,0.0008995456218769959,5.1836462699593e-20,0.014884126235551852,4,0.0066297226086382485,0.11415330298204446,1,2
1.1618672731669,2.3106120768508966,1.6632640964746983,0.018802725939468898,0.11206984503906019,1.2393854034263675e-05,3.478702993284895,0.0014571165787558016,1.324214504872642e-17,0.07682285264194758,4,0.0069915832023397075,0.044684827621274195,1,2
1.2627691147729307,2.355685918964792,1.3348571200140837,0.011374512220603688,0.4829172503446281,1.5721844831395376e-06,2.5005912448982563,0.0008722005103756203,6.779727289751256e-20,0.03818510982760401,4,0.006600569311041574,0.0780705588161331,1,2
1.176631812661415,4.0413392186627455,2.417533687816757,0.032983977421465624,0.284878883877115,1.2983970387283e-06,2.6244145643064702,0.00024211956591457806,1.0856310365783109e-18,0.10345236318830607,4,0.007189963245719462,0.025952617511420317,1,2
1.4247913096938247,4.707955536725826,1.1409736128341195,0.01314788896661928,0.05651947108546765,2.303367380509181e-05,12.067142465068178,0.014425583876471748,2.0215539506593167e-17,0.02111243087555914,4,0.006264120381948046,0.7103461888542945,1,2
1.391949564541414,5.480276015853984,2.0072423278831586,0.008716209214547277,0.35583048848047644,2.6505344505543107e-06,35.004385509608,0.009423396432556075,2.6980560568601146e-19,0.0558033705310364,4,0.007222312462979238,0.06622877572850064,1,2
1.1929165696122184,3.2615852752538035,1.5780130641319654,0.009059268341296431,0.22527840058805237,1.0559315430540364e-05,8.610591418698542,0.024152013870143207,3.425140003264172e-18,0.03361578098359347,4,0.006665643906711584,0.047094518736244796,1,2
1.22566340604266,4.362636928710006,1.387283526167449,0.023038851445163832,0.10289247435276419,2.275757985190766e-05,10.201417572836773,0.013848261925556216,8.37362561883219e-17,0.0519901061089899,4,0.0067720428640701495,0.061930292792644046,1,2
1.2841000352103706,3.999726800574608,1.8533243897426286,0.014693031904781663,0.0948389412722884,4.612537800063287e-05,43.837487460149596,0.03861925361370666,2.3556102509066885e-16,0.06929307286056444,4,0.007118653369569007,0.8302457799792043,1,2
1.1797283122021534,3.004765503754895,1.6539171579940015,0.005307489130931954,0.07347664225017343,2.2799549861052584e-05,5.620291763234551,0.011979654942960494,5.7614676624314395e-18,0.020646547719393997,4,0.006697550861246707,0.044737677551935175,1,2
