W,phi,lam,n_samples,frac_post_in_box,rho_true,i0_true,best_true,best_plug,best_true_control,best_plug_control,ppf,ppf_control,er_rel,regret_true,drs,drs_avg_pairs,drs_var,drs_control,drs_control_avg_pairs,drs_control_var,n_sloppy,lambda_max,gamma,cos_g_ridge,cos_g_ridge_control,g_norm,drs_control_over_drs,grad_check_relerr,entropy_u,relsd_max,relsd_max_u,pred_rmse,pred_rrmse,pred_cov90,pred_cov90_meanonly,cov90_param,marginal_pair,margin_marginal,loss_hat_0,loss_hat_1,loss_hat_2,theta_hat_R0,theta_sd_R0,u_hat_R0,u_sd_R0,relsd_R0,z_R0,theta_hat_sigma,theta_sd_sigma,u_hat_sigma,u_sd_sigma,relsd_sigma,z_sigma,theta_hat_gamma,theta_sd_gamma,u_hat_gamma,u_sd_gamma,relsd_gamma,z_gamma,theta_hat_omega,theta_sd_omega,u_hat_omega,u_sd_omega,relsd_omega,z_omega,theta_hat_rho,theta_sd_rho,u_hat_rho,u_sd_rho,relsd_rho,z_rho,theta_hat_i0,theta_sd_i0,u_hat_i0,u_sd_i0,relsd_i0,z_i0,drs_pair_01,drs_pair_02,drs_pair_12,drs_control_pair_01,drs_control_pair_02,drs_control_pair_12,drs_1em1,drs_control_1em1,n_sloppy_1em1,drs_1em2,drs_control_1em2,n_sloppy_1em2,drs_1em3,drs_control_1em3,n_sloppy_1em3,drs_1em4,drs_control_1em4,n_sloppy_1em4,drs_1em5,drs_control_1em5,n_sloppy_1em5,drs_1em6,drs_control_1em6,n_sloppy_1em6,drs_1em8,drs_control_1em8,n_sloppy_1em8,rho_level,phi_train,cell_id,drs_var_fisher,drs_geo_fisher,drs_var_fisher_control,drs_geo_fisher_control,n_sloppy_fisher,drs_var_fisher_plug,drs_geo_fisher_plug,drs_var_fisher_plug_control,drs_geo_fisher_plug_control,n_sloppy_fisher_plug,margin_snr_fisher_plug,margin_true,margin_sd_true,margin_snr_true,peak_count,margin_npe,margin_sd_npe,margin_snr_npe
10,50.0,0.009827704,2000,0.0005,0.05,8.305908080179163e-06,1,2,2,2,0.513,0.0305,0.0459034305249785,0.0012107292350376,0.9904005110420436,0.9903341426815868,0.3133926632617016,0.9903845281010674,0.9904025598822468,0.3541326174683274,4,31.016961546931885,0.01,0.0120076696481297,0.0127101425533437,2.426305808087692,0.9999838621438516,,8.457167295758804,44.71015650323057,2.7108567319410604,63710613.65350935,7001166.335550478,1.0,1.0,1.0,12,0.0499797745125942,0.4007938899585675,0.0559100764667496,0.0059303019541553,1.3476613948527474,0.2266994568271733,0.2983707901743748,0.1584616106249329,0.1660598778495786,-0.1461288678327997,8.618654036184823,5307257.6216178015,2.1539289281897083,2.6367096145510787,30.27575768944515,-0.1515158468820969,4.48705798773801,178.95071480412764,1.5011972504088922,1.6832160009830497,5.94876795401936,-0.5436202714234287,5.079646419308182e-05,9.335234871308496e+42,-9.887683808300594,26.804094215036287,44.71015650323057,0.2287648937104629,0.1110326054482763,9.09201015891139,-2.1979313780265017,2.293637507915892,4.838866095493724,-0.3478321630048721,2.093381324572591e-06,0.0003707080033083,-13.07672994066383,2.4258868988269873,8.00127781548514,0.5681165357857729,0.990000467366185,0.9906014496365312,0.9904005110420436,0.990345809414886,0.990477342130787,0.9903845281010674,0.9922986792393724,0.9922401222470136,5,0.9904005110420436,0.9903845281010674,4,0.9904005110420436,0.9903845281010674,4,0.9904005110420436,0.9903845281010674,4,0.9904005110420436,0.9903845281010674,4,0.9904005110420436,0.9903845281010674,4,0.9904005110420436,0.9903845281010674,4,0.05,10.0,47,0.3963847336035271,0.0007779846400003,0.1276056300046723,0.0099313997708529,2,0.3602682586198404,0.0010444201250736,0.3828450829494956,0.0009676223945291,3,0.7305888966193989,0.0012107292350376,0.0015417200154793,0.7853107067960029,35.5199946130449,0.04997977451259426,0.26966733547233757,0.18533863000148634
6,2.0,0.009827704,2000,0.002,0.1144714242553332,4.55590650270817e-06,1,1,2,1,0.8975,0.9955,0.0,0.0,0.0374344811996964,0.0288376861183523,0.3401777102279534,0.2204633110607912,0.0930003758744532,0.977535758206444,5,1632.924929972642,0.01,0.0224128942611777,0.0550124276084684,0.0131134475480749,5.889311244483849,,9.466712887399437,43.283794784872846,2.5502937261795644,181.30037836833975,51.80010810523993,1.0,1.0,1.0,12,0.0025311328889567,0.031367847557173,0.003391071874631,0.0059222047635877,1.2051429826854214,0.2568711144763894,0.18659821773356,0.202140642677142,0.208768220502886,0.4357382767334474,10.878206201950412,38764492.54650329,2.386761356690792,2.9632396322653314,33.247505358247054,-0.2031669884078626,3.1037557323429623,262773.98394290206,1.132612904747261,2.621126038535324,32.824944163930176,-0.3058189434344318,0.0202645642816554,6.259305547409351e+20,-3.8988815201616127,9.943293079985605,43.283794784872846,-0.0156434137275743,0.223155874714945,12.285837537887858,-1.49988476194846,2.2839646647410805,4.4371039876149965,-0.2922747909872794,4.745382294989626e-06,0.0009854290698033,-12.258338561183711,2.4129018483248785,9.753601884212136,-0.0168873314213464,0.0244976050168034,0.024580972138557,0.0374344811996964,0.0290789814806328,0.0294588350819356,0.2204633110607912,0.0374344811996964,0.2204633110607912,5,0.0374344811996964,0.2204633110607912,5,0.0263491860194225,0.2203165820158998,4,0.0263491860194225,0.2203165820158998,4,0.0263491860194225,0.2203165820158998,4,0.0263491860194225,0.2203165820158998,4,0.0263491860194225,0.2203165820158998,4,0.1144714242553332,10.0,48,0.1827890187874362,0.0015603482486129,0.0685490026789225,0.002268967964165,3,0.1985667476067773,0.0004141399589772,0.2134718951544492,0.0041820297911796,2,4.862096887926907,0.0024411109861144,0.0005774151451203,4.227653200204265,4.830329867623024,0.0025311328889567226,0.0023050723905638087,1.098070888931007
10,2.0,0.009827704,2000,0.0005,0.1144714242553332,4.55590650270817e-06,1,2,2,2,0.547,0.0345,0.5552809198145464,0.0024411109861144,0.9867726969843608,0.9867657373703812,0.3131166930150768,0.9866860274609228,0.986834237878056,0.3401442626864187,5,30.30169886087283,0.01,0.0114072090291786,0.0120119750396013,1.59336913603284,0.9999121687054142,,8.706477399785356,44.7101093683223,2.772031728865956,1.777565487273461e+98,3.118535942585019e+97,1.0,1.0,1.0,12,0.0268239222321699,0.3825463790987779,0.0327369517591499,0.0059130295269799,1.3293896552733562,0.2375807144052362,0.2847199310946594,0.1656966059577121,0.1761874040974248,-0.0606005053943742,8.524943269115544,84771294.0510818,2.142996368498235,2.6690301889129837,34.105135168754366,-0.1342313344052225,5.112106886869805,311.0006005350491,1.6316116258687334,1.7943406751907824,6.9817367558914345,-0.7248281972410497,0.0001229611366437,2.6702257706881967e+45,-9.003642214764552,24.958381894684287,44.7101093683223,0.198298658463604,0.1125463089266638,33.118430860977334,-2.1843905071323886,2.3832056379095707,10.18983332000145,0.0071166541000946,1.237803338378114e-06,0.0001500164966129,-13.602172250619327,2.4328791257643743,7.277084355870917,0.535614861599983,0.9853616262841364,0.9881628888426462,0.9867726969843608,0.9861995034062238,0.9876171827670216,0.9866860274609228,0.9867726969843608,0.9866860274609228,5,0.9867726969843608,0.9866860274609228,5,0.9852663409828016,0.9852102437142896,4,0.9852663409828016,0.9852102437142896,4,0.9852663409828016,0.9852102437142896,4,0.9852663409828016,0.9852102437142896,4,0.9852663409828016,0.9852102437142896,4,0.1144714242553332,10.0,49,0.4434297734658075,0.0011201972034054,0.0445621281093877,0.0005792137329825,2,0.2145715829493731,0.0002615254887162,0.2401870949797533,0.000277653088628,2,0.5994854609503729,0.0024411109861144,0.0004187559651523,5.829435731682555,18.86107294829623,0.026823922232169995,0.18911274933023026,0.14184089823224894
6,10.0,0.009827704,2000,0.001,0.1144714242553332,4.55590650270817e-06,1,2,2,2,0.445,0.0375,0.0907686386763117,0.0024411109861144,0.047628219858014,0.0592977831215248,0.3113567860181634,0.0449668427067359,0.0539047237921862,0.3742358043578291,5,878.137017614943,0.01,0.0116019962274581,0.0126881214332653,4.854267808566918,0.9441218429071674,,8.360689334421826,44.71017777549855,1.708752309133972,6406.013898037887,2135.337966012629,1.0,1.0,1.0,12,0.219966154798772,0.4949523665658971,0.2259731643831849,0.0060070095844128,1.4462438943202198,0.3213104449218426,0.3689697777849241,0.2031645193609504,0.2174557865015986,-0.4641122625644739,7.67300517363957,33647492.597410515,2.0377083474608515,1.9525643659181895,44.24116625971349,-0.1295626752203204,3.871074576425875,4198.558955377438,1.3535321368260746,1.604771935110733,30.865314712873065,-0.6371679398304088,0.0050317443979228,7.206433326976729e+24,-5.291988556199478,9.042697665316414,44.71017777549855,0.1368573886219627,0.0901305412989295,11.73746685958078,-2.4064962006742854,2.5012210649235938,6.012349762046282,0.09557977384282,1.5222086221348834e-06,0.0016589710287464,-13.395348236870271,2.6720110713999308,17.837828147503927,0.4102760704177616,0.0403419343128853,0.0899231951936752,0.047628219858014,0.0437881899442747,0.0729591387255479,0.0449668427067359,0.047628219858014,0.0449668427067359,5,0.047628219858014,0.0449668427067359,5,0.047628219858014,0.0449668427067359,5,0.0399977564779569,0.0372158149030889,4,0.0399977564779569,0.0372158149030889,4,0.0399977564779569,0.0372158149030889,4,0.0399977564779569,0.0372158149030889,4,0.1144714242553332,10.0,50,0.1827890187874362,0.0015603482486129,0.0685490026789225,0.002268967964165,3,0.1236874318243593,0.0010816244936459,0.1360688083450332,0.0010312166056935,3,1.292749523954471,0.0024411109861144,0.0005774151451203,4.227653200204265,4.830329867623024,0.21996615479877202,0.7262374107061609,0.30288463738722404
10,10.0,0.009827704,2000,0.0015,0.1144714242553332,4.55590650270817e-06,1,2,2,2,0.5665,0.0055,0.6380289406136643,0.0024411109861144,0.989733636101177,0.9894574116163208,0.2878883255106362,0.989832377591636,0.9899157203371084,0.3243319294315494,4,29.91610566909512,0.01,0.0146545062285305,0.0157497428244301,0.3958741631257514,1.000099765721662,,8.401737457440046,44.70382284505921,2.357623036766111,1.4288990237994587e+32,1.7425597851212912e+31,1.0,1.0,1.0,12,0.0056853026726172,0.3092573044711268,0.0116247196761854,0.0059394170035682,1.29037665238616,0.2036078767653576,0.2549341543500489,0.1487206456867041,0.156004183307767,0.1327621904159455,9.362677369736016,1738274721.665655,2.2367312933619954,2.8507741928419663,43.52174304610027,-0.1585542656532776,3.838226570034814,839.3899758361847,1.3450104292028824,1.8795072631105056,13.783612572227469,-0.5394964627542144,0.0001461616486205,2.0355555818084196e+40,-8.830797366397741,20.819691304032816,44.70382284505921,0.229415927883916,0.1113240496004774,14.56209192615202,-2.195309964972479,2.2960634504051787,6.855687303971681,0.0121424815196499,4.605655092198572e-06,0.0005911164884847,-12.288225641653886,2.3599412821962904,8.144048285847639,-0.0046019758252464,0.9892816629579464,0.9893569357898392,0.989733636101177,0.9899636507371922,0.9899511326824972,0.989832377591636,0.9931858799666528,0.9931618276788252,5,0.989733636101177,0.989832377591636,4,0.989733636101177,0.989832377591636,4,0.989733636101177,0.989832377591636,4,0.989733636101177,0.989832377591636,4,0.989733636101177,0.989832377591636,4,0.989733636101177,0.989832377591636,4,0.1144714242553332,10.0,51,0.4434297734658075,0.0011201972034054,0.0445621281093877,0.0005792137329825,2,0.3590763621820403,0.0010554951352378,0.3907363264427095,0.0010295769027767,3,0.4874773252521578,0.0024411109861144,0.0004187559651523,5.829435731682555,18.86107294829623,0.005685302672617238,0.04250161985320293,0.13376672918005952
6,50.0,0.009827704,2000,0.0005,0.1144714242553332,4.55590650270817e-06,1,2,2,2,0.5505,0.014,0.5866170872937398,0.0024411109861144,0.0287165404861299,0.0297271809880583,0.2454395500734199,0.0278331137173518,0.0246526207486336,0.2616680809155961,5,898.834340790709,0.01,0.0115216779304462,0.0121569864802448,0.2061031132051076,0.969236309324766,,10.053314382159908,43.91949211298924,2.2966267386606143,204124151.26271763,153093113.44703823,1.0,1.0,1.0,12,0.000484192993151,0.3242792031365534,0.0063892301773338,0.0059050371841828,1.271894954790106,0.3492189007110778,0.2405078787956096,0.2509188195362,0.2658109931284333,0.136182508346888,16.04999139579093,3234763958.2223864,2.7757083134880887,3.641901490956772,17.74622735703219,-0.2721049515688916,4.4173037824194905,172775104.66213313,1.4855295059839932,2.716719595472349,43.91949211298924,-0.4249634739169139,0.0259571805615407,5.080613481909875e+19,-3.651307000072896,8.385689287426088,34.124046996331494,-0.0480725619249831,0.1626127381703479,30.352266885605484,-1.8163837444058408,2.7516512272226317,6.333469590248914,-0.1275766016707274,1.0370593817378535e-06,0.0004544777098714,-13.779121367349738,2.797549324480367,10.00529499980572,0.5290470913291561,0.0302989633745724,0.0301660391034726,0.0287165404861299,0.0229242598528048,0.0232004886757442,0.0278331137173518,0.0287165404861299,0.0278331137173518,5,0.0287165404861299,0.0278331137173518,5,0.015567522193324,0.0146706026492635,4,0.015567522193324,0.0146706026492635,4,0.015567522193324,0.0146706026492635,4,0.015567522193324,0.0146706026492635,4,0.015567522193324,0.0146706026492635,4,0.1144714242553332,10.0,52,0.1827890187874362,0.0015603482486129,0.0685490026789225,0.002268967964165,3,0.1106513638058083,0.0005869599271047,0.1221210623910622,0.0005933141463986,3,0.0707336111701998,0.0024411109861144,0.0005774151451203,4.227653200204265,4.830329867623024,0.00048419299315101503,0.042555367599961404,0.01137795348644701
10,50.0,0.009827704,2000,0.001,0.1144714242553332,4.55590650270817e-06,1,2,2,2,0.5595,0.0095,0.1085173799677751,0.0024411109861144,0.9934152461056532,0.9931251966558762,0.2845133318096087,0.9934637931276478,0.9934784226721964,0.3213632771591528,4,26.389106277650676,0.01,0.0134014993515003,0.0142657160449661,0.6956595046122394,1.000048868811089,,8.557676773990831,44.71016863027661,2.4727997122712018,2.4784701813256497e+36,3.490803072289647e+35,1.0,1.0,1.0,12,0.01130606936533,0.3448501966983492,0.0172374468756811,0.0059313775103511,1.3056016278474187,0.218108965296737,0.2666639520463359,0.1567621313340883,0.1649546201261413,0.0511263843949205,10.065011358483217,378127559.6688077,2.309065187604105,3.116143056194034,28.217719729949778,-0.1682645159339674,3.9923627472254606,837.4423925693867,1.3843832228643735,1.8254851928426488,14.157961392452126,-0.5770303248475922,9.422959375679768e-05,4.664049452736431e+48,-9.269776266942449,22.922300085713697,44.71016863027661,0.2275228785861046,0.1099535468318077,55.87790594219089,-2.207697303913144,2.297764438814965,17.08832928551076,0.0175245322257317,3.296199338216417e-06,0.0005962324906172,-12.622740468918025,2.376248822993458,10.07672830076086,0.1362039326027934,0.992880354669947,0.9930799891920284,0.9934152461056532,0.9934435928969706,0.9935278819919708,0.9934637931276478,0.995549350891504,0.9955367752959554,5,0.9934152461056532,0.9934637931276478,4,0.9934152461056532,0.9934637931276478,4,0.9934152461056532,0.9934637931276478,4,0.9934152461056532,0.9934637931276478,4,0.9934152461056532,0.9934637931276478,4,0.9934152461056532,0.9934637931276478,4,0.1144714242553332,10.0,53,0.4434297734658075,0.0011201972034054,0.0445621281093877,0.0005792137329825,2,0.3418139525937761,0.0009596675228951,0.3697257122250973,0.00092043112565,3,0.5645045773755296,0.0024411109861144,0.0004187559651523,5.829435731682555,18.86107294829623,0.011306069365330074,0.07867451912320837,0.14370687601692467
6,2.0,0.009827704,2000,0.0,0.1144714242553332,1.0054910036752826e-05,1,0,2,2,0.4415,0.001,0.4665829291473188,0.0012632269711175,0.0270582201867621,0.0352858654974241,0.8147452909268618,0.0014636258747476,0.3373723784302072,0.9792713206886664,4,308.2476858807343,0.01,0.0773764148549728,0.0002031316332955,0.0009331807565124,0.0540917275654267,,10.6321735229641,44.71017780683129,45.3508142143565,3.008660062910739e+21,5.1577029649898386e+20,0.8333333333333334,1.0,1.0,1,0.0018633214761247,0.0011997061461228,0.0030630276222476,0.0059516255883005,0.9639526117293816,0.2060844122982267,-0.0367131435369564,0.2045021584431951,0.2093241917061154,1.2826606220520913,8.423900267136064,968329506224.7676,2.131072935627696,4.458075698168111,43.8025389087508,-0.2803364458624596,0.9055679362489972,2025743601.2482505,-0.0991929782455002,4.498482327780387,31.527041572755113,0.1883292975541507,0.0513211530632077,1.6330975946575727e+42,-2.9696522713809537,13.529018962938055,44.71017780683129,-0.1138019665307374,0.3876992603281531,3.833653823648874,-0.9475253421529514,1.7519561621331703,2.4895111806315713,-0.6963100682380609,2.662693234188784e-05,0.0018287559469905,-10.533587360347072,2.197168480088792,5.543556046858326,-0.4432350683953187,0.0270582201867621,0.0322423092560228,0.0465570670494875,0.0260520250274588,0.9846014843884152,0.0014636258747476,0.1006013838868102,0.1088982019954702,5,0.0270582201867621,0.0014636258747476,4,0.0270582201867621,0.0014636258747476,4,0.0159559149487449,0.0001464387442269,2,0.0159559149487449,0.0001464387442269,2,0.0159559149487449,0.0001464387442269,2,0.0159559149487449,0.0001464387442269,2,0.1144714242553332,10.0,54,0.1052899181506622,0.0005225408475405,0.0501705003941102,0.0024606254900998,2,0.5483761973895237,0.0054680105830326,0.0264061923735326,0.0006466140851349,3,23.64155628782498,0.0012632269711175,0.0041054899727965,0.3076921340663,6.895437108449897,0.0018633214761247813,0.000322210381300655,5.782934331920588
10,2.0,0.009827704,2000,0.0,0.1144714242553332,1.0054910036752826e-05,1,1,2,2,0.862,0.001,2.4412731057326775,0.0,0.7324667484041936,0.7204597046249687,0.570245175029006,0.8946647004222525,0.7850500543387214,0.9957689729082772,4,113.09058604790316,0.01,0.0264512701641625,0.0791010151066268,0.032102844546542,1.2214407034468602,,8.268073654806575,44.70572351222814,2.535164966425697,6.3605651390720355e+65,9.637219907684904e+64,1.0,1.0,1.0,12,0.0017370244946377,0.0367247378520943,0.004233540133455,0.0059705646280927,1.2369492178408972,0.1822359427065664,0.2126480398925633,0.1414292068385163,0.1458343170014985,0.0915347163404911,12.249404444062916,1534367859.0764716,2.50547731899771,3.2193513609124107,42.32180167469221,-0.5045008443936835,2.154452655707947,1621.3923802100928,0.7675367032247203,1.9458321604611883,19.89610053276274,-0.0100387202023373,0.0010129308319722,3.17262432268684e+30,-6.894907336429556,15.194971247961355,44.70572351222814,0.1570010277021539,0.1275104451689905,38.67396806269859,-2.0595569948451096,2.215548980533499,14.134543635041528,-0.0486890892779565,1.1536556723714176e-05,0.0046961726661129,-11.36998971890218,2.301447643856577,17.08855172339865,-0.0597275212234424,0.714210285517431,0.7147020799532815,0.7324667484041936,0.7290798222941334,0.7314056402997782,0.8946647004222525,0.7401698967715048,0.9091922487239604,5,0.7324667484041936,0.8946647004222525,4,0.7324667484041936,0.8946647004222525,4,0.7324667484041936,0.8946647004222525,4,0.7324667484041936,0.8946647004222525,4,0.7324667484041936,0.8946647004222525,4,0.7324667484041936,0.8946647004222525,4,0.1144714242553332,10.0,55,0.3843300458237925,0.0008262312883949,0.0368623976029966,0.0013797108045697,2,0.4529169794467846,0.0009704576990995,0.2705421827864768,0.0253296140945262,3,1.50933763178183,0.0012632269711175,0.0026881316064556,0.4699275020924808,20.191305535937488,0.0017370244946377077,0.004227217797656147,0.41091435970032836
6,10.0,0.009827704,2000,0.0005,0.1144714242553332,1.0054910036752826e-05,1,1,2,2,0.9195,0.0025,0.2540895664251574,0.0,0.0442575342597795,0.0339447147390297,0.4616639559838433,0.057881957263821,0.1816967834086811,0.975302539738577,5,1895.7249310434984,0.01,0.029444225361235,0.0146959621419425,0.0080598259720679,1.3078441497456648,,9.448238012235088,44.29659071431013,2.779001378153204,346.6720941417848,80.00125249425803,1.0,1.0,1.0,12,0.0026116760602596,0.0110908981708388,0.003325064429755,0.0059367404900146,1.1813700597027026,0.2484032406042492,0.1666748325045975,0.1997591908609035,0.2060514703199901,0.2949495813647768,10.08499093322132,8333329541.989744,2.3110482723697094,3.098599359018649,44.29659071431013,-0.4614137769024368,2.5814570892330604,67346.0957700936,0.948354002783399,2.6354770807121732,17.06196434672844,-0.0760207575488071,0.0152260896185242,6.300364403554936e+25,-4.184744900227864,11.2389944244014,42.70136781488535,-0.0288759227126642,0.2315896164514245,18.25451777920826,-1.4627883682632206,2.0857847245050833,7.952713454530567,-0.3378304963193017,8.40158647617155e-06,0.0017189514094609,-11.687090003737085,2.363997211049741,8.495456969816786,0.0759901581110785,0.0286654630932518,0.0289111468640579,0.0442575342597795,0.2102036649096213,0.2770047280526009,0.057881957263821,0.0442575342597795,0.057881957263821,5,0.0442575342597795,0.057881957263821,5,0.0352582344845766,0.0210486004851776,4,0.0352582344845766,0.0210486004851776,4,0.0352582344845766,0.0210486004851776,4,0.0352582344845766,0.0210486004851776,4,0.0352582344845766,0.0210486004851776,4,0.1144714242553332,10.0,56,0.1052899181506622,0.0005225408475405,0.0501705003941102,0.0024606254900998,2,0.2931464714518012,0.0007506134516305,0.0876017258898694,0.0008277366998449,2,7.378531916100832,0.0012632269711175,0.0041054899727965,0.3076921340663,6.895437108449897,0.002611676060259608,0.0015263458171920262,1.7110644461058189
10,10.0,0.009827704,2000,0.0005,0.1144714242553332,1.0054910036752826e-05,1,1,2,2,0.847,0.001,0.6250275561707767,0.0,0.7005086902505697,0.6871104970322749,0.5400048531873517,0.7721859631154712,0.7174250017790224,0.9604165873612212,4,127.2617234935816,0.01,0.0250181319478972,0.046174688679972,0.0455767441355922,1.102321746842659,,8.1875858862503,44.71007205440283,2.509484142742195,7.645368629545773,0.9677681809551612,1.0,1.0,1.0,12,0.0013186495370605,0.0527426001268131,0.0046521836484226,0.0059708331854832,1.2553354210100138,0.1910298811647892,0.2274028046111509,0.1455359227874701,0.1505392707848755,-0.0124304869458597,11.088013877964435,6764899.930529994,2.4058646940669335,2.9719863891676854,26.06890932838489,-0.5129743731687967,2.1996918293227132,2805.6278461829525,0.7883172729719048,1.927488325551004,22.365793636919005,-0.0209154233685122,0.0019034968718506,2.134100050651851e+39,-6.264062625510188,15.71956582786186,44.71007205440283,0.1116303980740367,0.1417805717827039,11.225711790171948,-1.953474685676503,2.2371876651222307,5.88930545729622,-0.09563586221087,1.0356917672580656e-05,0.00053815660429,-11.477855887353048,2.243397851823644,5.156597816987604,-0.0131914161004308,0.6801372112113748,0.68068558963488,0.7005086902505697,0.6891954196620123,0.6908936225595835,0.7721859631154712,0.7092238650160578,0.772527451464969,5,0.7005086902505697,0.7721859631154712,4,0.7005086902505697,0.7721859631154712,4,0.7005086902505697,0.7721859631154712,4,0.7005086902505697,0.7721859631154712,4,0.7005086902505697,0.7721859631154712,4,0.7005086902505697,0.7721859631154712,4,0.1144714242553332,10.0,57,0.3843300458237925,0.0008262312883949,0.0368623976029966,0.0013797108045697,2,0.4373114477156716,0.0009164864723687,0.3205015175836255,0.0065870536808333,3,0.8338175805002097,0.0012632269711175,0.0026881316064556,0.4699275020924808,20.191305535937488,0.0013186495370605712,0.005782440190655235,0.22804378317506624
6,50.0,0.009827704,2000,0.001,0.1144714242553332,1.0054910036752826e-05,1,1,2,2,0.936,0.002,0.0453864871594886,0.0,0.0453366284939837,0.0344874794251153,0.4160903987186749,0.0536366883572499,0.287819090210707,0.9759182189070869,5,1751.2763782729232,0.01,0.0292471181743449,0.0119937427403223,0.0072021550720935,1.1830762484768276,,9.725827302176144,44.707508389854794,3.259370693711315,44807.624957256376,12802.178559216109,1.0,1.0,1.0,12,0.002649676181425,0.0099584962228975,0.0032809015547902,0.0059305777362152,1.1855654626977123,0.2655835940421154,0.170219844482303,0.2129607708787411,0.2189298704277411,0.2600191458360853,10.653809258923651,157524674.80167672,2.365917505098542,3.1479685886995443,27.617635461560887,-0.4716075222003413,2.5012204345089457,5548473951.757428,0.9167787865596674,2.880535763776261,43.478908720027995,-0.0585917904845828,0.0276535324936067,1.4939917009581091e+34,-3.58800180171995,11.694627921509404,44.707508389854794,-0.078778002947877,0.2212080564785813,6.813898926657322,-1.5086515883038052,2.1381863230849563,3.6536981177858343,-0.3081015258313437,6.9666350030163905e-06,0.1840572210003178,-11.874378232693518,2.4895355610622776,41.784407666538925,0.1473884352315434,0.0289315698281011,0.0291942399532609,0.0453366284939837,0.3395641632675146,0.4702564190073565,0.0536366883572499,0.0453366284939837,0.0536366883572499,5,0.0453366284939837,0.0536366883572499,5,0.0364797374716621,0.0185697996018251,4,0.0364797374716621,0.0185697996018251,4,0.0364797374716621,0.0185697996018251,4,0.0364797374716621,0.0185697996018251,4,0.0364797374716621,0.0185697996018251,4,0.1144714242553332,10.0,58,0.1052899181506622,0.0005225408475405,0.0501705003941102,0.0024606254900998,2,0.2734919656339462,0.0007138502790255,0.0784870842263613,0.0007153508796953,2,8.285709293639634,0.0012632269711175,0.0041054899727965,0.3076921340663,6.895437108449897,0.002649676181425024,0.0014235121151917366,1.8613653885679309
10,50.0,0.009827704,2000,0.0005,0.1144714242553332,1.0054910036752826e-05,1,1,2,2,0.878,0.001,0.5038271505989779,0.0,0.1008124460992341,0.077714202041956,0.7221535288337999,0.0089600984740073,0.2693946243196028,0.9888468116589832,4,1226.8993715311751,0.01,0.0360428214495245,0.009129156206332,0.013126329938805,0.0888788916518057,,8.230517581628032,44.71017776927334,4.189655198020495,2.0544108238315305e+48,3.1127436724720156e+47,1.0,1.0,1.0,12,0.0022761807230707,0.0096862422452028,0.0037033991372636,0.0059795798603344,1.222512865630236,0.1711522290983528,0.2009084663444256,0.1351181281920407,0.1387089093832473,0.18269388577732,12.184339807592782,4084011.1403914504,2.5001515048619276,3.1482848086162596,16.182352511452226,-0.5141973373609736,1.5996619445050844,1132.8042859277557,0.4697923222376599,1.9682678448531312,17.621073795774308,0.1413479964604312,0.0018734198015113,7.589998448580867e+26,-6.279989747419483,13.004557897752104,44.71017776927334,0.1361606082072667,0.1498214021066881,14.023307154419609,-1.898311346897941,2.1619140375738217,7.071860178921995,-0.1244816886253556,1.4214465456302104e-05,0.0011624893468751,-11.161250417768008,2.244127148606631,6.228009125954504,-0.1542689166887054,0.0652214379977639,0.0671087220288701,0.1008124460992341,0.5642842648632082,0.234939509621593,0.0089600984740073,0.1065873867685014,0.0569977145010852,5,0.1008124460992341,0.0089600984740073,4,0.1008124460992341,0.0089600984740073,4,0.1008124460992341,0.0089600984740073,4,0.1008124460992341,0.0089600984740073,4,0.1008124460992341,0.0089600984740073,4,0.1008124460992341,0.0089600984740073,4,0.1144714242553332,10.0,59,0.3843300458237925,0.0008262312883949,0.0368623976029966,0.0013797108045697,2,0.5662677188698804,0.0014069109083346,0.1165844061421813,0.0036463505677599,3,4.157836952985705,0.0012632269711175,0.0026881316064556,0.4699275020924808,20.191305535937488,0.0022761807230707847,0.002046141704583485,1.112425751340681
