R0,rho,i0,peak_count,n_sloppy,drs_geo,drs_var,drs_geo_control,drs_var_control,margin,margin_sd,margin_snr,shrink_max,shrink_min
1.2280918757039128,0.5624192888533207,2.3006623988208207e-06,5.532117412492685,2,0.0007467032889640593,0.13401611897846608,0.001134426137436404,0.029419722521200082,0.0016053627375701629,0.0004354140463144515,3.686979671782997,1.6173287391436881,1.0000000000002647
1.2474308126206735,0.06477861990510601,4.581629191161713e-06,1.3260066571518623,3,0.0007920460879908309,0.0932061444301603,0.0031138203907576374,0.050797289562325564,0.001107685005980096,0.0011792754910959786,0.9392928237240402,1.4974500488202322,1.0000000000011127
1.157736046887329,0.09802083952655367,1.4257602755337229e-05,5.442526074515879,2,0.0006894682882782557,0.14629123210852663,0.0010451494708757457,0.03485684276573045,0.0006743769309670829,0.0015352521051931916,0.4392613621475681,1.624281332126744,1.0000000000281037
1.4540490841908216,0.3579637798074301,1.1036146216739453e-05,44.523795789294304,2,0.0010368350353041332,0.24637428702833017,0.00788544642421486,0.10448552726602243,0.0008426244595892427,0.003848974524108537,0.21892180743503448,1.6760741292278087,1.0000000001627702
1.2060157042499158,0.463678982454927,2.1127930074207835e-05,42.42904565480039,2,0.0009215102709940249,0.23711749052243394,0.0013317834243297623,0.03277600975601551,0.001043967138739668,0.003117191895298457,0.33490627905014264,1.709902602476173,1.000000000504502
1.2861850886641932,0.2094032962847198,1.4403742779831881e-05,23.805371285471825,2,0.0011636551248689797,0.2855819016651085,0.0011124231724164836,0.046615104657425674,0.0018395496181371823,0.0010984829788935255,1.6746273301295163,1.6684805183926705,1.0000000003060463
1.2739167194420093,0.291123235802455,3.8939841068014437e-05,71.03678993289178,3,0.0015892594113830565,0.37124367524855845,0.07731555384594799,0.5878587592927412,0.000759593549654004,0.0019940504859265015,0.38092994887292025,1.7117846828731826,1.0000000008627807
1.4403568020044817,0.1333025840155872,2.2886639702376202e-05,35.924481271465154,2,0.0009540244682355007,0.23092503505321452,0.011688870348784547,0.2525046594930258,0.004726084752516171,0.007863711634695554,0.6009992446396647,1.663701937384082,1.000000001720217
1.178690128581286,0.4426601442830011,1.8170356474311785e-06,2.873458547558244,2,0.0007550735450504736,0.13091153345328316,0.0009070768950087335,0.030133848353071976,0.0018002451782151915,0.00020388169939968652,8.829851740081972,1.5853370500639112,1.0000000000018305
1.354919709144431,0.19781424932691788,4.3045458818725355e-05,53.61786757692653,3,0.0020912439573292827,0.35825598401000747,0.07601324785618985,0.4135907243382157,0.0010249970610082546,0.0036427565719770573,0.2813795104765815,1.6958019326051015,1.0000000027463494
1.2083616578021952,0.2265649627764061,7.423314109551483e-06,5.872597464954303,2,0.000903868125879446,0.1589643769271855,0.0010333771733401398,0.029643610937064333,0.0012089098069341083,0.0008742531517255337,1.3827914769858765,1.6296813260742935,1.0000000000185414
1.253672553508324,0.1574118232185483,6.418116010239147e-06,4.845971632984438,2,0.0006310180396599327,0.11080745149353102,0.0014032926751236922,0.0392130049699627,0.0005616425118349071,0.0017715356419157789,0.31703709400254243,1.5959241777042945,1.0000000000403957
1.2317819865408095,0.43258158049013185,1.024490360178735e-05,31.807651028200947,2,0.0005682544682774878,0.17337036164239342,0.0020352495967642437,0.04365851047705762,0.002073667908395485,0.004615888971845653,0.44924562116716893,1.6873266501404756,1.000000000043314
1.492256085971781,0.20509643799887936,1.6007594195061075e-05,106.36900084777427,2,0.0005782162765848814,0.20091376011173376,0.0008292442679917653,0.265556243733755,0.027920566062395322,0.03236113603306132,0.8627807761096721,1.688984988366549,1.0000000017822737
1.3933564131192022,0.05272559424664893,1.4104670720340083e-05,12.333935208340208,3,0.002431100107929545,0.20265151548186422,0.006222367243790722,0.2827016948332979,0.00267183780158051,0.00661116961527857,0.40413995662822344,1.5774493142342767,1.000000000060713
1.304508935432168,0.5799573062038538,3.355952757562908e-05,140.73247728029915,3,0.0014098413488266186,0.37080004779017733,0.02917230496103597,0.24880178610359352,0.0003253753632514438,0.0023836820103998574,0.13650116157769837,1.7149604553235605,1.0000000026879323
1.485880535911911,0.12276529100482098,1.5705898557148602e-06,1.4253131703353283,3,0.00044638575648949224,0.049351328741086296,0.011753252277679194,0.08506616858315026,0.00019229609314414106,0.0026716470528985923,0.0719766081883871,1.4630772521765472,1.0000000000000482
1.1969791402935817,0.23690341167262952,5.918915005290769e-06,5.5879844396149725,2,0.0007568010954152952,0.14405758902577365,0.0011322393611315326,0.030580315266723564,0.0012655276313697738,0.0008315721277235395,1.5218495055073624,1.6227342802801672,1.0000000000052198
1.4010094395976405,0.06370613917523898,3.0550325901107888e-06,3.032714855953773,3,0.0008093942269666645,0.0857652595843775,0.005406716381955591,0.11574187457556598,0.0017828110223336528,0.0015365445434971604,1.1602729187895797,1.459001725185101,1.0000000000044218
1.220120616657467,0.1143112978078839,3.5919253652699925e-06,1.2959150810147322,3,0.0013077223017691024,0.14377329679726988,0.003985404340354011,0.039699726299555246,0.0016390429861699207,0.00040715227932180633,4.025626453326198,1.52759394346337,1.000000000000966
1.4342424579718975,0.4295860364311854,1.1931782816499667e-05,20.108074562575244,2,0.001401237500685682,0.18560651150641821,0.0031848721318619,0.04176922751543867,0.0011258171001271152,0.003368368349861966,0.33423218104197266,1.6786479641462682,1.0000000000027789
1.3954041290973613,0.09136497907976032,7.612675269271007e-06,8.082989585808706,3,0.00154099083476303,0.17434661275202373,0.005532788914070164,0.10506475443223884,0.0010757697561090676,0.0021424262286232746,0.5021268605362241,1.5554100733827823,1.0000000001447427
1.3781257942912286,0.05599776218780378,3.083876619564919e-06,1.7191947732542985,3,0.0008232600282398215,0.10909163854669131,0.002656693459104368,0.0805012526403046,0.0023789376710320266,0.0007165013650203937,3.320213731852856,1.4482588264005154,1.000000000001473
1.4924337162084955,0.47056397320096294,3.6627881730351905e-06,93.38285992699076,2,0.0003882352091719011,0.1594855880017725,0.0005625419162410012,0.2134868842683677,0.013038940181365028,0.01861284932128612,0.7005343435759387,1.6579888383205903,1.0000000002022262
1.4922484696356095,0.2185838282155685,1.5035060115884702e-05,34.704131110781965,2,0.001064150948922435,0.2309064840153008,0.014466536878562695,0.15303625366373128,0.0026056556657796893,0.005653905551840858,0.46085942573471406,1.661351071206929,1.0000000001115241
1.3744260962714878,0.2643236767721782,4.537977366807334e-05,95.51144628007292,2,0.0013786307891826984,0.3300970540688301,0.01795295962293378,0.1548283406880423,0.003345211955351146,0.005850946263183056,0.5717386222465953,1.7155331498505006,1.0000000057424305
1.3174145677924507,0.147899174879895,3.086276993948522e-05,26.25685224352821,2,0.001522441370945878,0.3226794371132953,0.001335592872381374,0.05650898984660992,0.0008810998872067965,0.0019213896426505273,0.45857428792596844,1.6708945364838326,1.0000000016824349
1.2523315861385909,0.23333811775338023,4.457589337119207e-05,122.05446283131407,3,0.0010362598216078795,0.3286692453720222,0.1603878487766664,0.5657031260153182,0.0005996854610789979,0.003494437578765067,0.1716114389117022,1.7162281850103405,1.0000000083660998
1.1772049483991145,0.2752983734592319,3.357968313470898e-06,2.4829502791043865,2,0.0011780633590445528,0.17450209186248147,0.0012988546528749226,0.02458126820778881,0.0017722287978427665,0.0002209766221180533,8.019983203906435,1.5989210835250411,1.0000000000060203
1.1833895742746245,0.2329941992837964,2.907262042510958e-06,2.3743789865951532,2,0.000776433779159922,0.12848466758379712,0.0010083706696301287,0.03147584504585236,0.0017022766631290469,0.000327253597816865,5.20170496057208,1.572303081046711,1.0000000000010116
1.4530796235356174,0.5114202204063805,1.8657607800838415e-06,6.419654091717941,3,0.003144426490763767,0.13441672137866573,0.004958737221591695,0.054827187331339636,0.00037546560209222694,0.0021058596547112074,0.17829564342155432,1.5851387447618808,1.0000000000002869
1.2380588545023414,0.05597566337408054,3.2322784649678205e-05,10.256287469855316,2,0.0013768558239578984,0.2944951583279908,0.0010058559923474654,0.058069095440007934,0.0017025679952603632,0.0012000697962225575,1.4187241447285084,1.6269085848421945,1.00000000177549
1.2248366827787058,0.5422625149026213,1.8973961495743676e-05,49.19717688062454,2,0.000883287182943419,0.23032576145994452,0.0014992892609940228,0.03463675240637778,0.0015681674316824733,0.003695624619919875,0.42433082170463315,1.7110108527653638,1.0000000012519386
1.466222929961074,0.41267828857885236,4.705353739296558e-06,89.05891718072071,3,0.0007609130776461675,0.1947043260487256,0.000701503305575764,0.23913405191943204,0.009948539882056526,0.014841731766684522,0.6703085622655017,1.661550995836868,1.0000000000222447
1.2496142189409756,0.09643040243120866,1.0289034265354457e-05,2.8011284629989115,3,0.003348175204233249,0.20583944467869011,0.007434692962801076,0.047391329401737514,0.0011035940100162954,0.0009910212310662327,1.1135927015700222,1.5937481204884965,1.0000000000009932
1.4033803611518827,0.24305010019559078,1.7655315722427856e-05,254.36282397862965,3,0.00041150770737586977,0.19782005884400305,0.0005010567122833364,0.23547570664218648,0.03480829650047153,0.04085039765798905,0.852091986763417,1.7069415770430474,1.0000000154327553
1.3442384922747563,0.0826681719803426,2.197250429897924e-05,5.845612105944448,2,0.001340273315279787,0.16613233278959658,0.004410829887905698,0.04722902122319592,0.0011322569757506841,0.0034690768677299415,0.3263856694220785,1.6330538945200608,1.0000000001022162
1.3009090039483946,0.060076475398509695,2.776884990561195e-06,0.7830444162240207,3,0.0013763769012376944,0.10011250058221018,0.0383114537419656,0.1423284258440474,0.0012633986202598224,0.001002856952528395,1.259799433084202,1.4397210318279763,1.0000000000002813
1.2476204645676308,0.15043979492933346,1.0739612063062517e-05,10.456017099517918,2,0.0005147982137593254,0.11772787741523165,0.0024881584617802927,0.05231561723061137,0.0019136116900558171,0.004826829755638863,0.39645311455625143,1.6307965290744397,1.0000000000150078
1.4787644324861613,0.08649963687518496,1.8903322016399342e-06,0.9598988914647556,3,0.0010479796620265123,0.07367749125769148,0.02153676291240038,0.10373575451877322,0.0006916745715415981,0.0018774737294546709,0.36840705714827826,1.4399367311462112,1.000000000000033
